A,Y,W,Z,X_race,X_sex,X_faminc_2000
12.0,9.94270826568941,7.549609165154532,11.0,3,1,25248.0
14.0,9.998797732340453,10.043249494911286,12.0,3,2,55200.0
14.0,10.896739325546411,8.517193191416238,12.0,3,1,60500.0
12.0,8.294049640102028,10.819778284410283,12.0,3,2,
12.0,10.239959789157341,9.95227771670556,14.0,3,1,63000.0
14.0,11.018629143155449,9.798127036878302,14.0,3,1,83000.0
16.0,10.51867319162636,10.126631103850338,12.0,3,1,67100.0
16.0,10.819778284410283,10.126631103850338,15.0,3,1,84000.0
16.0,11.002099841204238,10.126631103850338,14.0,3,1,86000.0
12.0,10.341742483467284,7.600902459542082,12.0,3,1,
12.0,9.9281801651265,9.680344001221918,12.0,3,1,40000.0
12.0,10.46310334047155,10.165851817003619,12.0,3,1,40400.0
12.0,10.896739325546411,8.517193191416238,12.0,3,1,61000.0
12.0,10.203592144986466,9.546812608597396,12.0,3,1,
14.0,10.275051108968611,10.645424897265505,16.0,3,2,84640.0
14.0,9.392661928770137,9.798127036878302,11.0,3,2,68100.0
13.0,9.740968623038354,10.373491181781864,11.0,3,2,47500.0
10.0,9.472704636443673,9.546812608597396,12.0,3,1,45000.0
13.0,9.998797732340453,10.691944912900398,12.0,3,2,
12.0,10.668955394675699,10.373491181781864,17.0,3,2,74450.0
12.0,10.239959789157341,10.373491181781864,15.0,3,1,65000.0
16.0,11.225243392518447,10.51867319162636,12.0,3,2,110000.0
12.0,9.798127036878302,10.308952660644293,12.0,3,2,40000.0
13.0,9.546812608597396,9.740968623038354,9.0,3,2,50000.0
14.0,10.085809109330082,9.903487552536127,12.0,3,2,44000.0
15.0,9.615805480084347,10.491274217438248,12.0,3,2,56000.0
12.0,8.699514748210191,9.798127036878302,10.0,3,2,
7.0,9.595602772766828,9.913437883389296,12.0,3,1,16850.0
8.0,10.043249494911286,9.392661928770137,9.0,3,1,23000.0
16.0,10.311283275982575,9.472704636443673,12.0,3,1,49200.0
14.0,10.126631103850338,10.858998997563564,14.0,3,2,59200.0
16.0,10.46310334047155,10.308952660644293,14.0,3,1,87200.0
12.0,10.46310334047155,10.308952660644293,12.0,3,1,70000.0
12.0,10.968198289528557,10.714417768752456,9.0,3,2,57520.0
12.0,9.740968623038354,10.491274217438248,12.0,3,2,77000.0
12.0,10.126631103850338,10.239959789157341,8.0,3,2,79000.0
13.0,8.85366542803745,9.798127036878302,14.0,3,2,51000.0
12.0,9.852194258148577,10.126631103850338,12.0,3,2,47000.0
16.0,10.46310334047155,8.517193191416238,12.0,3,2,50000.0
14.0,10.275051108968611,10.668955394675699,12.0,3,2,82000.0
13.0,9.852194258148577,9.998797732340453,6.0,3,2,49600.0
12.0,10.778956289890028,10.126631103850338,12.0,3,1,
16.0,10.021270588192511,11.225243392518447,16.0,1,2,102000.0
13.0,9.104979856318357,10.46310334047155,12.0,3,2,11000.0
15.0,10.778956289890028,10.950806546816688,16.0,3,2,70000.0
12.0,10.239959789157341,10.126631103850338,12.0,1,1,53000.0
14.0,10.043249494911286,10.46310334047155,9.0,1,2,52600.0
12.0,10.46310334047155,9.615805480084347,12.0,3,1,38000.0
15.0,10.373491181781864,12.195608082482291,14.0,3,2,91000.0
20.0,12.002474335450016,11.56171562913966,18.0,3,2,
15.0,10.308952660644293,12.195608082482291,20.0,1,2,332808.0
13.0,7.138866999945524,11.002099841204238,14.0,3,2,
18.0,10.714417768752456,10.596634733096073,12.0,3,2,
16.0,10.596634733096073,11.184421397998193,16.0,3,2,127500.0
16.0,10.596634733096073,10.404262840448617,17.0,3,1,53000.0
15.0,10.532096211958502,10.373491181781864,6.0,3,2,53100.0
16.0,10.239959789157341,10.819778284410283,17.0,3,2,92000.0
17.0,11.289781913656018,10.819778284410283,19.0,3,2,
19.0,12.002474335450016,12.195608082482291,16.0,3,2,332808.0
19.0,12.002474335450016,5.857933154483459,20.0,3,1,332808.0
20.0,10.621327345686446,10.736396675471232,16.0,3,1,332808.0
12.0,9.104979856318357,10.799575577092764,13.0,3,2,64500.0
15.0,11.512925464970229,10.819778284410283,14.0,3,1,62000.0
12.0,10.275051108968611,9.472704636443673,16.0,3,1,52300.0
15.0,10.714417768752456,9.852194258148577,1.0,1,2,66040.0
17.0,12.002474335450016,11.127262984158243,17.0,3,2,332808.0
14.0,9.740968623038354,9.680344001221918,13.0,3,1,48000.0
12.0,9.615805480084347,10.4341158035983,14.0,3,2,40000.0
12.0,10.858998997563564,9.798127036878302,11.0,3,1,68000.0
15.0,10.596634733096073,11.082142548877775,17.0,3,2,132000.0
18.0,11.507912923146684,12.195608082482291,20.0,3,1,
14.0,7.24422751560335,7.600902459542082,8.0,3,2,46200.0
18.0,10.819778284410283,11.350406535472453,16.0,3,1,66678.0
13.0,9.472704636443673,9.392661928770137,10.0,3,2,43000.0
12.0,10.645424897265505,8.85366542803745,14.0,3,1,53500.0
17.0,10.532096211958502,10.668955394675699,16.0,3,2,
12.0,10.645424897265505,9.546812608597396,14.0,3,1,
11.0,9.546812608597396,9.305650551780507,8.0,3,1,15000.0
12.0,9.740968623038354,9.740968623038354,12.0,3,2,40000.0
12.0,9.0595174822416,10.545341438708522,11.0,3,2,41000.0
9.0,8.34283980427146,10.025705185260378,11.0,3,2,36420.0
18.0,9.392661928770137,10.239959789157341,12.0,3,2,68800.0
8.0,10.308952660644293,9.546812608597396,12.0,3,1,32000.0
7.0,9.249561085129464,9.392661928770137,11.0,3,2,16000.0
12.0,9.615805480084347,10.203592144986466,12.0,2,2,58000.0
12.0,10.085809109330082,10.46310334047155,12.0,2,2,
20.0,10.470220808240414,10.645424897265505,16.0,3,2,113000.0
20.0,10.085809109330082,10.308952660644293,20.0,3,1,68000.0
18.0,9.210340371976184,11.082142548877775,17.0,3,2,14000.0
12.0,11.156250521031495,11.082142548877775,16.0,3,1,150000.0
16.0,10.596634733096073,10.404262840448617,12.0,3,2,104200.0
14.0,9.852194258148577,10.239959789157341,7.0,3,2,68000.0
12.0,11.002099841204238,9.903487552536127,16.0,3,1,120000.0
16.0,10.150347630467653,10.819778284410283,16.0,3,2,87050.0
12.0,9.95227771670556,8.987196820661973,12.0,3,1,36760.0
12.0,9.998797732340453,10.778956289890028,5.0,3,2,87575.0
14.0,9.546812608597396,11.643953727376633,12.0,3,2,114000.0
12.0,9.798127036878302,10.308952660644293,14.0,3,2,
12.0,10.4341158035983,10.126631103850338,12.0,3,2,38000.0
12.0,8.699514748210191,10.46310334047155,14.0,3,2,53050.0
11.0,9.210340371976184,10.126631103850338,12.0,3,2,15000.0
16.0,9.852194258148577,9.798127036878302,12.0,3,1,38800.0
12.0,9.752664662801545,9.966462351697517,12.0,3,2,24000.0
15.0,9.615805480084347,11.617285480294472,9.0,3,2,18106.0
16.0,10.545341438708522,10.915088464214607,12.0,3,2,75500.0
12.0,10.308952660644293,10.46310334047155,12.0,1,1,80000.0
17.0,10.308952660644293,11.289781913656018,6.0,1,2,93000.0
12.0,10.341742483467284,8.987196820661973,14.0,3,1,38000.0
12.0,10.668955394675699,10.165851817003619,12.0,3,1,81200.0
12.0,10.887436932884098,10.373491181781864,12.0,1,1,63000.0
12.0,9.084436955087027,8.732304571033183,2.0,3,2,10907.0
12.0,11.225243392518447,6.214608098422191,12.0,3,1,65400.0
12.0,10.985292722887856,10.596634733096073,12.0,3,2,118200.0
12.0,10.46310334047155,9.903487552536127,12.0,3,1,
16.0,10.819778284410283,10.714417768752456,19.0,3,1,98000.0
12.0,10.985292722887856,9.798127036878302,12.0,3,1,
18.0,9.740968623038354,9.680344001221918,11.0,3,1,
20.0,11.002099841204238,8.294049640102028,16.0,3,1,64500.0
13.0,10.819778284410283,8.1886891244442,12.0,3,1,55000.0
13.0,9.903487552536127,8.006367567650246,9.0,3,1,51100.0
10.0,10.714417768752456,8.006367567650246,12.0,3,1,62000.0
13.0,10.188666494769791,9.392661928770137,16.0,3,1,28500.0
14.0,9.648595302907339,10.146433731146518,12.0,3,2,47500.0
12.0,10.491274217438248,9.903487552536127,12.0,3,1,32000.0
17.0,11.039716704775545,9.210340371976184,16.0,3,1,82800.0
12.0,5.0106352940962555,11.156250521031495,12.0,1,2,82900.0
12.0,9.718362068409439,9.712387577930592,13.0,3,1,40000.0
17.0,7.003065458786462,10.668955394675699,12.0,3,2,60320.0
10.0,9.035986984831405,9.798127036878302,12.0,3,1,
14.0,10.043249494911286,10.239959789157341,13.0,1,1,60000.0
17.0,10.308952660644293,10.596634733096073,12.0,1,1,82000.0
12.0,10.645424897265505,9.95227771670556,12.0,3,1,56512.0
12.0,10.736396675471232,10.239959789157341,12.0,3,2,40500.0
12.0,10.239959789157341,10.968198289528557,12.0,3,2,72200.0
16.0,11.002099841204238,8.881836305004146,13.0,3,1,81640.0
13.0,10.571316925111784,10.239959789157341,12.0,3,1,
17.0,10.691944912900398,10.4341158035983,16.0,3,2,87000.0
14.0,10.239959789157341,10.691944912900398,17.0,3,1,73840.0
12.0,10.239959789157341,10.46310334047155,12.0,3,2,45000.0
12.0,6.684611727667927,10.56800375029692,16.0,3,2,64500.0
15.0,10.043249494911286,10.03889218954233,15.0,1,2,66619.0
12.0,9.711115659888671,8.612503371220562,14.0,3,2,
14.0,11.362102575235644,10.668955394675699,12.0,3,1,135000.0
16.0,10.786738430332083,10.691944912900398,16.0,3,1,157000.0
12.0,9.998797732340453,10.126631103850338,13.0,3,1,69000.0
12.0,10.085809109330082,9.210340371976184,12.0,3,1,15526.0
12.0,9.852194258148577,9.998797732340453,12.0,3,2,50752.0
13.0,10.596634733096073,10.819778284410283,4.0,3,2,31260.0
12.0,9.955937677537047,10.328755287940472,12.0,3,2,59282.0
13.0,9.546812608597396,10.239959789157341,12.0,3,2,51000.0
12.0,10.373491181781864,10.46310334047155,12.0,1,2,79000.0
12.0,10.085809109330082,10.308952660644293,12.0,3,2,27100.0
14.0,10.51867319162636,10.404262840448617,14.0,3,1,100100.0
12.0,10.596634733096073,10.714417768752456,18.0,3,2,
14.0,10.819778284410283,10.645424897265505,16.0,3,1,145000.0
13.0,10.819778284410283,9.210340371976184,14.0,3,1,53178.0
11.0,9.798127036878302,9.305650551780507,4.0,3,1,67000.0
12.0,5.298317366548036,6.907755278982137,6.0,3,1,14400.0
12.0,10.858998997563564,10.858998997563564,12.0,3,2,51900.0
12.0,10.819778284410283,10.239959789157341,12.0,3,1,82000.0
12.0,9.392661928770137,10.46310334047155,12.0,3,2,37400.0
9.0,10.373491181781864,9.852194258148577,12.0,3,1,34000.0
12.0,10.239959789157341,10.308952660644293,5.0,3,1,69000.0
12.0,8.517193191416238,10.308952660644293,12.0,3,2,43000.0
16.0,10.275051108968611,10.165851817003619,12.0,3,2,65000.0
12.0,10.46310334047155,10.714417768752456,12.0,3,2,80000.0
16.0,9.305650551780507,10.714417768752456,18.0,3,2,72000.0
12.0,10.404262840448617,10.341742483467284,14.0,3,1,70000.0
13.0,10.082470208064567,10.373491181781864,12.0,3,2,67900.0
12.0,10.373491181781864,10.239959789157341,12.0,3,2,
17.0,10.714417768752456,10.46310334047155,11.0,3,2,93600.0
12.0,9.809176873064887,9.852194258148577,6.0,3,2,56000.0
12.0,10.63344870621879,10.341742483467284,7.0,3,2,97300.0
12.0,10.03889218954233,10.126631103850338,12.0,3,1,56000.0
12.0,10.043249494911286,9.903487552536127,15.0,3,1,50000.0
13.0,7.600902459542082,9.546812608597396,6.0,3,2,38456.0
17.0,10.596634733096073,10.571316925111784,2.0,3,2,115100.0
12.0,9.615805480084347,9.392661928770137,12.0,3,1,140000.0
12.0,10.757902880692196,8.517193191416238,15.0,3,1,55000.0
12.0,9.210340371976184,8.987196820661973,14.0,3,1,22000.0
12.0,10.950806546816688,9.104979856318357,12.0,3,1,
19.0,9.392661928770137,12.195608082482291,14.0,3,2,145000.0
16.0,10.203592144986466,11.002099841204238,15.0,3,2,94000.0
12.0,8.160518247477505,10.915088464214607,13.0,3,2,30000.0
13.0,10.085809109330082,8.517193191416238,14.0,3,2,32800.0
12.0,10.203592144986466,10.085809109330082,12.0,3,1,60660.0
16.0,10.4341158035983,11.289781913656018,16.0,3,2,100000.0
19.0,10.203592144986466,10.491274217438248,5.0,3,1,
16.0,10.188666494769791,9.95227771670556,14.0,3,1,30220.0
14.0,10.261161996807944,10.308952660644293,12.0,3,1,50000.0
16.0,11.05089000537367,11.082142548877775,18.0,3,1,129000.0
13.0,7.27931883541462,10.575921691498532,17.0,3,2,36538.0
16.0,11.407564949312402,7.090076835776092,13.0,3,1,100800.0
12.0,10.248636324636237,9.923290179832307,12.0,3,1,44000.0
13.0,9.546812608597396,10.203592144986466,7.0,3,2,
15.0,9.88837391472608,6.396929655216146,12.0,3,1,13000.0
10.0,10.308952660644293,9.472704636443673,12.0,3,1,64600.0
14.0,10.933106969717286,10.126631103850338,14.0,3,1,80000.0
12.0,10.308952660644293,8.006367567650246,16.0,3,1,38600.0
16.0,10.46310334047155,10.239959789157341,14.0,3,1,77000.0
13.0,10.668955394675699,4.605170185988092,14.0,3,2,55000.0
12.0,9.104979856318357,10.165851817003619,14.0,3,2,45500.0
16.0,8.517193191416238,11.002099841204238,16.0,3,2,80200.0
16.0,8.039157390473237,10.239959789157341,20.0,3,2,38000.0
16.0,10.398183794372235,10.545341438708522,13.0,3,2,68012.0
13.0,9.210340371976184,10.275051108968611,12.0,3,2,12550.0
12.0,10.165851817003619,10.341742483467284,12.0,3,1,80881.0
12.0,10.239959789157341,10.239959789157341,16.0,3,1,
16.0,8.070906088787819,10.203592144986466,12.0,3,2,45000.0
16.0,8.699514748210191,11.33857207782545,17.0,3,2,
17.0,10.203592144986466,10.819778284410283,12.0,3,2,78300.0
16.0,10.738589920723442,7.7406644019172415,15.0,3,2,49056.0
18.0,10.308952660644293,9.903487552536127,16.0,3,1,40030.0
17.0,9.711115659888671,10.257659366256743,17.0,3,1,46420.0
12.0,10.085809109330082,9.305650551780507,12.0,3,1,56250.0
12.0,10.714417768752456,10.126631103850338,12.0,3,1,70100.0
16.0,10.085809109330082,10.308952660644293,13.0,3,2,
12.0,9.615805480084347,10.778956289890028,12.0,3,2,102000.0
16.0,10.308952660644293,10.043249494911286,14.0,3,1,70300.0
16.0,10.35287384770222,9.785548254671442,14.0,3,1,59100.0
16.0,10.778956289890028,9.903487552536127,14.0,3,1,75500.0
17.0,10.768484990022733,10.085809109330082,16.0,3,1,
12.0,10.043249494911286,9.998797732340453,11.0,3,2,49000.0
14.0,10.51867319162636,10.203592144986466,11.0,3,2,71000.0
16.0,10.134599273499514,10.085809109330082,14.0,3,1,55000.0
13.0,9.615805480084347,10.085809109330082,16.0,3,1,101000.0
12.0,10.085809109330082,10.110501721920453,12.0,3,1,60000.0
12.0,9.798127036878302,9.392661928770137,12.0,3,2,41000.0
16.0,11.156250521031495,8.867850063029406,12.0,3,1,105000.0
16.0,10.950806546816688,11.407564949312402,16.0,3,2,140500.0
16.0,10.902279505922026,10.668955394675699,16.0,3,1,129000.0
12.0,9.392661928770137,9.51044496442652,12.0,3,1,22000.0
12.0,9.639522006701663,7.783224016336037,10.0,3,1,22200.0
14.0,10.085809109330082,10.51867319162636,14.0,3,2,
8.0,10.085809109330082,7.783224016336037,12.0,3,1,27000.0
12.0,8.85366542803745,10.203592144986466,12.0,3,2,
13.0,10.491274217438248,10.308952660644293,3.0,3,2,69900.0
12.0,9.680344001221918,9.546812608597396,12.0,3,2,38000.0
14.0,10.085809109330082,9.210340371976184,4.0,3,2,41000.0
13.0,5.8664680569332965,9.798127036878302,12.0,2,2,25000.0
12.0,10.085809109330082,10.239959789157341,12.0,3,2,45600.0
16.0,10.46310334047155,10.757902880692196,16.0,3,2,100000.0
12.0,9.798127036878302,10.596634733096073,14.0,3,2,
17.0,10.596634733096073,10.308952660644293,18.0,3,2,81400.0
12.0,8.160518247477505,10.46310334047155,8.0,3,2,4000.0
12.0,10.232791299678729,9.472704636443673,9.0,3,1,45000.0
12.0,9.546812608597396,9.740968623038354,12.0,3,2,38000.0
12.0,10.126631103850338,10.308952660644293,12.0,3,1,40000.0
12.0,10.714417768752456,9.903487552536127,13.0,3,1,72500.0
11.0,10.341742483467284,10.239959789157341,14.0,3,1,26000.0
12.0,9.9281801651265,9.615805480084347,12.0,3,1,34480.0
9.0,9.392661928770137,9.546812608597396,9.0,3,2,42000.0
12.0,10.778956289890028,10.165851817003619,16.0,3,1,
14.0,10.085809109330082,9.581903928408666,12.0,3,1,48000.0
12.0,9.780189336191635,9.663261421240643,12.0,3,2,40400.0
16.0,11.141861783579396,10.341742483467284,14.0,3,1,117000.0
12.0,9.798127036878302,9.95227771670556,10.0,3,2,35050.0
12.0,9.615805480084347,9.825526011066415,13.0,3,2,43000.0
14.0,9.903487552536127,10.505067539570582,14.0,3,2,23000.0
16.0,11.05089000537367,11.082142548877775,17.0,3,1,139300.0
8.0,9.472704636443673,9.472704636443673,9.0,3,1,24000.0
12.0,8.556413904569519,9.878169744551839,16.0,3,2,28050.0
9.0,8.517193191416238,8.294049640102028,0.0,3,1,11000.0
12.0,10.126631103850338,10.596634733096073,10.0,3,2,53632.0
12.0,9.464982590349763,9.546812608597396,10.0,2,2,36000.0
12.0,9.392661928770137,9.392661928770137,12.0,2,1,11050.0
12.0,10.373491181781864,9.210340371976184,12.0,2,1,40100.0
12.0,9.210340371976184,9.472704636443673,12.0,3,1,32000.0
17.0,11.156250521031495,10.165851817003619,14.0,3,1,132800.0
12.0,9.903487552536127,9.680344001221918,11.0,3,1,36000.0
12.0,10.184900011974314,11.134589024250317,14.0,3,2,85776.0
9.0,10.025705185260378,9.72913416539135,12.0,3,1,
12.0,9.680344001221918,11.156250521031495,12.0,3,2,32000.0
13.0,10.596634733096073,11.225243392518447,12.0,3,2,112400.0
12.0,9.472704636443673,10.373491181781864,12.0,3,2,24300.0
12.0,9.680344001221918,11.156250521031495,12.0,3,2,60000.0
14.0,9.903487552536127,10.126631103850338,13.0,3,2,55000.0
12.0,10.4341158035983,9.903487552536127,13.0,3,1,65000.0
12.0,9.210340371976184,10.596634733096073,12.0,3,2,15000.0
12.0,9.210340371976184,10.085809109330082,12.0,3,2,39000.0
12.0,9.740968623038354,9.210340371976184,11.0,3,2,33000.0
12.0,10.308952660644293,10.239959789157341,14.0,3,1,67270.0
12.0,10.126631103850338,10.46310334047155,10.0,3,1,90000.0
9.0,8.294049640102028,8.699514748210191,12.0,3,2,30000.0
16.0,9.998797732340453,10.915088464214607,18.0,3,2,88000.0
17.0,10.683958561267747,10.532096211958502,18.0,3,1,98300.0
14.0,8.85366542803745,10.043249494911286,11.0,3,2,6000.0
18.0,10.545341438708522,10.308952660644293,16.0,3,2,77000.0
20.0,8.648221453822641,11.477298287327077,18.0,3,2,98350.0
16.0,10.858998997563564,10.51867319162636,8.0,3,1,104000.0
12.0,9.740968623038354,10.275051108968611,8.0,3,2,21000.0
12.0,9.615805480084347,9.903487552536127,12.0,3,2,62000.0
13.0,9.680344001221918,9.210340371976184,12.0,2,2,36183.0
12.0,9.546812608597396,9.680344001221918,12.0,2,2,44840.0
12.0,9.998797732340453,10.043249494911286,14.0,2,1,
16.0,10.275051108968611,10.308952660644293,6.0,2,1,70000.0
15.0,10.257659366256743,10.46310334047155,17.0,3,1,83400.0
17.0,10.680516217076775,9.903487552536127,13.0,3,1,70000.0
20.0,11.184421397998193,11.082142548877775,16.0,3,1,156000.0
17.0,10.239959789157341,10.596634733096073,16.0,3,2,84000.0
12.0,10.491274217438248,10.126631103850338,12.0,3,1,50050.0
14.0,8.006367567650246,12.195608082482291,16.0,3,2,150000.0
13.0,9.95227771670556,6.907755278982137,10.0,2,2,69463.0
12.0,9.392661928770137,9.305650551780507,0.0,2,1,27000.0
13.0,9.95227771670556,9.472704636443673,11.0,3,2,69616.0
12.0,10.373491181781864,10.126631103850338,12.0,3,1,52000.0
18.0,11.082142548877775,10.596634733096073,18.0,3,1,70000.0
12.0,10.308952660644293,12.195608082482291,9.0,3,2,
17.0,10.87804719253426,10.275051108968611,14.0,3,1,100000.0
14.0,9.210340371976184,11.002099841204238,16.0,3,2,65000.0
16.0,10.46310334047155,11.532728092266408,16.0,3,2,52000.0
14.0,9.998797732340453,9.740968623038354,14.0,3,1,44500.0
12.0,10.736396675471232,10.4341158035983,18.0,3,1,87200.0
16.0,11.03488966402723,10.645424897265505,16.0,3,1,130000.0
12.0,11.156250521031495,9.903487552536127,13.0,3,1,127000.0
16.0,10.709963418403076,12.195608082482291,18.0,3,2,144000.0
12.0,10.915088464214607,9.210340371976184,6.0,3,1,55000.0
12.0,10.404262840448617,10.491274217438248,10.0,3,2,77000.0
12.0,6.907755278982137,7.824046010856292,10.0,3,2,14196.0
12.0,10.203592144986466,10.126631103850338,12.0,3,1,26770.0
17.0,10.691944912900398,11.512925464970229,12.0,3,2,154400.0
13.0,10.308952660644293,10.308952660644293,13.0,3,1,85800.0
13.0,11.002099841204238,9.798127036878302,12.0,3,1,87000.0
14.0,10.4341158035983,9.546812608597396,13.0,3,1,30000.0
12.0,10.165851817003619,8.699514748210191,12.0,3,1,
12.0,9.903487552536127,10.545341438708522,10.0,3,2,89200.0
14.0,9.95227771670556,9.852194258148577,7.0,3,2,18209.0
14.0,10.213285750552616,10.592400782564011,15.0,3,2,
12.0,10.263955294713556,9.071078304642676,11.0,3,1,38750.0
12.0,9.645364282325891,10.238709007255688,12.0,3,2,54370.0
11.0,9.019179866515024,10.414603134260247,12.0,3,2,38000.0
12.0,10.165851817003619,9.305650551780507,12.0,1,1,46000.0
13.0,10.126631103850338,10.308952660644293,7.0,1,2,55000.0
11.0,10.308952660644293,10.275051108968611,12.0,1,2,47000.0
13.0,10.645424897265505,9.615805480084347,14.0,1,1,72000.0
14.0,10.668955394675699,10.532096211958502,12.0,1,1,47000.0
16.0,10.505067539570582,9.825526011066415,13.0,1,2,70000.0
12.0,10.239959789157341,9.472704636443673,12.0,1,1,44000.0
12.0,10.596634733096073,10.915088464214607,14.0,1,2,91500.0
13.0,10.308952660644293,9.210340371976184,0.0,1,1,73000.0
16.0,10.558413520275876,11.225243392518447,19.0,1,2,
13.0,10.085809109330082,10.915088464214607,13.0,1,2,55000.0
9.0,9.487972108574462,9.680344001221918,12.0,1,1,14000.0
12.0,9.680344001221918,9.680344001221918,12.0,1,2,14000.0
12.0,9.680344001221918,9.740968623038354,12.0,1,1,
16.0,10.839580911706463,11.512925464970229,16.0,1,1,183150.0
14.0,7.600902459542082,9.305650551780507,11.0,1,2,4200.0
12.0,9.692766521220475,10.571316925111784,12.0,1,2,25000.0
13.0,10.896739325546411,10.308952660644293,16.0,1,1,90000.0
12.0,8.476371196895983,8.575462099540212,1.0,1,1,14536.0
14.0,9.392661928770137,9.998797732340453,15.0,1,2,49000.0
12.0,10.645424897265505,10.736396675471232,11.0,1,2,102800.0
15.0,12.002474335450016,11.522875795823397,16.0,1,2,140000.0
12.0,9.607773308387083,9.264828557260252,9.0,1,2,25650.0
12.0,10.085809109330082,8.1886891244442,12.0,1,1,61100.0
15.0,10.778956289890028,10.165851817003619,14.0,1,1,77000.0
15.0,5.703782474656201,10.239959789157341,11.0,1,2,33500.0
14.0,10.46310334047155,11.002099841204238,8.0,1,2,38250.0
18.0,10.165851817003619,10.165851817003619,11.0,1,2,35000.0
14.0,7.24422751560335,10.545341438708522,10.0,1,2,45000.0
12.0,9.798127036878302,10.085809109330082,1.0,1,2,
12.0,10.714417768752456,9.210340371976184,12.0,1,1,64000.0
12.0,7.600902459542082,10.714417768752456,9.0,1,2,58500.0
12.0,8.294049640102028,9.852194258148577,16.0,1,2,35000.0
16.0,10.239959789157341,10.668955394675699,14.0,1,1,
12.0,10.043249494911286,9.546812608597396,0.0,1,1,35000.0
12.0,9.998797732340453,9.798127036878302,12.0,1,1,52150.0
12.0,8.85366542803745,9.95227771670556,13.0,1,2,33900.0
12.0,9.350102314351341,9.210340371976184,12.0,1,1,30000.0
12.0,10.242812858139747,9.210340371976184,12.0,1,1,33000.0
12.0,10.373491181781864,10.239959789157341,12.0,2,1,
12.0,10.203592144986466,10.341742483467284,12.0,2,2,57000.0
4.0,9.615805480084347,10.126631103850338,12.0,1,1,66000.0
14.0,9.546812608597396,11.082142548877775,20.0,2,2,
12.0,10.51867319162636,10.51867319162636,5.0,2,1,
10.0,7.600902459542082,8.006367567650246,12.0,2,2,7364.0
14.0,10.596634733096073,11.156250521031495,0.0,2,2,109000.0
14.0,9.798127036878302,10.596634733096073,12.0,2,2,
11.0,9.903487552536127,10.022958052512294,11.0,2,2,20000.0
12.0,9.239899174217728,9.95227771670556,10.0,2,2,
12.0,9.679030639139388,7.824046010856292,16.0,2,1,55000.0
16.0,10.101026075134943,10.404262840448617,10.0,2,2,29221.0
13.0,9.104979856318357,10.043249494911286,12.0,2,2,32000.0
12.0,9.740968623038354,10.221941283654663,10.0,2,2,38070.0
16.0,10.126631103850338,9.680344001221918,9.0,2,2,40536.0
18.0,10.308952660644293,10.46310334047155,16.0,2,2,40000.0
18.0,10.308952660644293,10.404262840448617,16.0,2,2,82000.0
12.0,8.85366542803745,9.210340371976184,12.0,2,1,
17.0,10.373491181781864,10.819778284410283,16.0,2,1,
14.0,10.4341158035983,10.085809109330082,3.0,2,1,43000.0
13.0,9.998797732340453,10.308952660644293,0.0,2,2,54000.0
12.0,10.46310334047155,10.085809109330082,16.0,2,1,60000.0
12.0,9.825526011066415,9.825526011066415,12.0,2,1,31500.0
12.0,9.825526011066415,9.305650551780507,12.0,2,2,31500.0
16.0,10.645424897265505,11.03488966402723,16.0,2,2,
15.0,10.51867319162636,9.903487552536127,0.0,2,1,
15.0,10.4341158035983,9.680344001221918,14.0,2,1,
14.0,10.308952660644293,9.903487552536127,13.0,2,1,61000.0
16.0,11.33857207782545,8.517193191416238,16.0,2,1,178200.0
15.0,9.437714959818209,9.740968623038354,10.0,2,2,28300.0
12.0,10.929529148369403,10.645424897265505,12.0,2,1,107900.0
12.0,8.85366542803745,10.491274217438248,12.0,2,2,50000.0
14.0,11.156250521031495,10.404262840448617,6.0,2,2,109311.0
15.0,10.203592144986466,10.46310334047155,6.0,2,2,
12.0,9.798127036878302,10.819778284410283,12.0,2,2,60000.0
12.0,10.46310334047155,9.998797732340453,12.0,2,1,
12.0,9.210340371976184,10.203592144986466,6.0,2,1,12000.0
12.0,10.51867319162636,10.491274217438248,15.0,2,2,77000.0
12.0,10.714417768752456,10.714417768752456,10.0,2,2,102700.0
14.0,10.085809109330082,10.819778284410283,6.0,2,2,127840.0
12.0,10.491274217438248,9.472704636443673,16.0,2,1,38000.0
19.0,10.308952660644293,10.373491181781864,0.0,2,2,67100.0
20.0,10.714417768752456,11.55214617812351,20.0,2,1,175000.0
15.0,10.799575577092764,10.668955394675699,12.0,2,2,53000.0
12.0,10.126631103850338,10.126631103850338,12.0,2,1,
14.0,10.373491181781864,8.779557455883728,12.0,2,1,45000.0
16.0,10.46310334047155,10.596634733096073,16.0,2,1,74000.0
14.0,10.308952660644293,9.903487552536127,14.0,2,2,71000.0
14.0,10.46310334047155,9.392661928770137,12.0,2,1,44000.0
12.0,9.210340371976184,9.210340371976184,12.0,2,1,20500.0
16.0,6.907755278982137,11.002099841204238,14.0,2,2,58000.0
13.0,7.495541943884256,8.411832675758411,11.0,2,2,9640.0
16.0,9.472704636443673,10.46310334047155,14.0,2,1,67000.0
19.0,10.165851817003619,10.373491181781864,12.0,2,2,60000.0
17.0,10.203592144986466,10.668955394675699,17.0,2,2,69000.0
18.0,10.596634733096073,10.46310334047155,12.0,2,2,80000.0
14.0,10.341742483467284,10.778956289890028,20.0,2,1,102240.0
13.0,8.85366542803745,10.126631103850338,5.0,2,2,14000.0
15.0,9.546812608597396,11.002099841204238,12.0,2,2,80000.0
16.0,10.87804719253426,6.907755278982137,12.0,2,2,57000.0
